,positive,negative,compound,actual_returns,target_return,Close
2022-06-02 11:42:00+00:00,68,24,0.38551204819277113,0.00021153732639178635,-2.3392271895184003e-05,30050.55078125
2022-06-02 11:44:00+00:00,64,29,0.37459452054794523,-2.3392271895184003e-05,0.00020078742459905818,30057.30078125
2022-06-02 11:46:00+00:00,64,29,0.4547375,0.00020078742459905818,8.89995514943287e-05,30063.4765625
2022-06-02 11:48:00+00:00,61,23,0.3768338028169014,8.89995514943287e-05,0.00033401092557405754,30067.78515625
2022-06-02 11:49:00+00:00,3,0,0.3746333333333333,0.00033401092557405754,0.0003862375784489114,30077.828125
2022-06-02 11:50:00+00:00,45,15,0.40722448979591835,0.0003862375784489114,-1.8239888415982897e-05,30089.4453125
2022-06-02 11:51:00+00:00,22,5,0.43103749999999996,-1.8239888415982897e-05,0.0003137837326439019,30088.896484375
2022-06-02 11:52:00+00:00,3,0,0.6515333333333334,0.0003137837326439019,5.385990933759466e-05,30098.337890625
2022-06-02 11:53:00+00:00,53,15,0.47561355932203386,5.385990933759466e-05,0.0007149138500597285,30099.958984375
2022-06-02 11:55:00+00:00,69,21,0.384701282051282,0.0007149138500597285,0.00011224652343622132,30136.0625
2022-06-02 11:57:00+00:00,63,28,0.30279594594594594,0.00011224652343622132,-8.549847424088597e-05,30140.73046875
2022-06-02 11:59:00+00:00,60,28,0.35359142857142856,-8.549847424088597e-05,0.0004015533032697416,30151.46875
2022-06-02 12:01:00+00:00,63,33,0.32253918918918917,0.0004015533032697416,-8.315565611949349e-05,30163.576171875
2022-06-02 12:03:00+00:00,35,17,0.3525846153846154,-8.315565611949349e-05,-0.0002599154202967968,30155.54296875
2022-06-02 12:04:00+00:00,31,11,0.4353470588235294,-0.0002599154202967968,-7.910272502731353e-05,30147.705078125
2022-06-02 12:05:00+00:00,11,7,0.31583076923076925,-7.910272502731353e-05,-0.0001974161101393479,30145.3203125
2022-06-02 12:06:00+00:00,48,17,0.3764913793103448,-0.0001974161101393479,-2.1657409096875746e-05,30139.369140625
2022-06-02 12:08:00+00:00,65,25,0.3791277777777778,-2.1657409096875746e-05,-0.00021100220210046317,30120.390625
2022-06-02 12:10:00+00:00,60,34,0.385992,-0.00021100220210046317,-8.354675702693104e-05,30114.03515625
2022-06-02 12:12:00+00:00,53,29,0.3178484848484849,-8.354675702693104e-05,-5.573279246784413e-05,30107.869140625
2022-06-02 12:14:00+00:00,57,24,0.3893031746031746,-5.573279246784413e-05,0.0005428910531579678,30101.50390625
2022-06-02 12:16:00+00:00,40,20,0.34687599999999996,0.0005428910531579678,0.00020224168601212789,30121.37109375
2022-06-02 12:17:00+00:00,14,2,0.5719666666666666,0.00020224168601212789,-0.00017789002079127147,30127.462890625
2022-06-02 12:18:00+00:00,6,3,0.71075,-0.00017789002079127147,-0.0007688757937501789,30122.103515625
2022-06-02 12:19:00+00:00,57,23,0.4237772727272727,-0.0007688757937501789,-2.790820718068243e-05,30098.943359375
2022-06-02 12:21:00+00:00,65,19,0.4240972972972973,-2.790820718068243e-05,-9.340164440119203e-05,30092.234375
2022-06-02 12:23:00+00:00,55,35,0.27012285714285716,-9.340164440119203e-05,0.00012047189412123238,30088.16796875
2022-06-02 12:25:00+00:00,57,27,0.37487714285714285,0.00012047189412123238,6.579916032745103e-05,30093.630859375
2022-06-02 12:27:00+00:00,64,28,0.398592,6.579916032745103e-05,-9.924951795869941e-05,30100.673828125
2022-06-02 12:29:00+00:00,38,15,0.41622857142857145,-9.924951795869941e-05,-7.17521977516844e-05,30105.78515625
2022-06-02 12:30:00+00:00,21,8,0.36693749999999997,-7.17521977516844e-05,-0.00016596319380146607,30103.625
2022-06-02 12:31:00+00:00,24,12,0.4666,-0.00016596319380146607,0.00018072096047783148,30098.62890625
2022-06-02 12:32:00+00:00,39,15,0.40172444444444444,0.00018072096047783148,8.623234159221838e-05,30104.068359375
2022-06-02 12:34:00+00:00,65,18,0.38439866666666667,8.623234159221838e-05,-0.0003064144864409757,30103.8671875
2022-06-02 12:36:00+00:00,58,34,0.26663513513513515,-0.0003064144864409757,6.65621673108241e-05,30083.03515625
2022-06-02 12:38:00+00:00,67,24,0.4198886075949367,6.65621673108241e-05,-0.00020244685396741957,30078.443359375
2022-06-02 12:40:00+00:00,61,28,0.3370094594594595,-0.00020244685396741957,0.00024623055244532566,30075.107421875
2022-06-02 12:42:00+00:00,67,21,0.47400921052631584,0.00024623055244532566,-1.5052261842396497e-05,30085.923828125
2022-06-02 12:44:00+00:00,23,7,0.41412,-1.5052261842396497e-05,-0.00018251142204883664,30102.99609375
2022-06-02 12:45:00+00:00,36,11,0.45061999999999997,-0.00018251142204883664,-0.0006459475035595075,30097.501953125
2022-06-02 12:46:00+00:00,3,0,0.5739666666666666,-0.0006459475035595075,-0.0001960393811233363,30078.060546875
2022-06-02 12:47:00+00:00,56,19,0.3856955223880597,-0.0001960393811233363,-6.605205135457037e-05,30072.1640625
2022-06-02 12:49:00+00:00,59,26,0.41734925373134324,-6.605205135457037e-05,0.0001887511706826217,30070.177734375
2022-06-02 12:51:00+00:00,75,59,0.3300632183908046,0.0001887511706826217,5.3299744323442866e-05,30075.853515625
2022-06-02 12:53:00+00:00,61,17,0.4284771428571429,5.3299744323442866e-05,-8.739670708413083e-05,30086.46875
2022-06-02 12:57:00+00:00,45,15,0.37294615384615387,-8.739670708413083e-05,-0.0003219750293504964,30099.869140625
2022-06-02 12:58:00+00:00,24,6,0.4966307692307692,-0.0003219750293504964,2.734028984607839e-05,30090.177734375
2022-06-02 13:02:00+00:00,49,19,0.3398516666666667,2.734028984607839e-05,-0.0012399553969327792,30076.056640625
2022-06-02 13:04:00+00:00,62,19,0.434825,-0.0012399553969327792,-0.0007014374070171137,30038.763671875
2022-06-02 13:06:00+00:00,60,19,0.3915597014925373,-0.0007014374070171137,-5.276675303700351e-06,30017.693359375
2022-06-02 13:10:00+00:00,51,30,0.29834333333333335,-5.276675303700351e-06,-0.0003685223420171191,29981.43359375
2022-06-02 13:11:00+00:00,10,7,0.18300000000000002,-0.0003685223420171191,-0.00043539074413112555,29970.384765625
2022-06-02 13:12:00+00:00,26,10,0.4462933333333333,-0.00043539074413112555,-0.0008748118091901347,29957.3359375
2022-06-02 13:13:00+00:00,42,21,0.33809000000000006,-0.0008748118091901347,-0.0008369187746447571,29931.12890625
2022-06-02 13:15:00+00:00,56,13,0.4372459016393443,-0.0008369187746447571,-0.000972571210554829,29867.462890625
2022-06-02 13:17:00+00:00,59,23,0.3649661764705882,-0.000972571210554829,-0.0006542670728824085,29764.79296875
2022-06-02 13:19:00+00:00,57,22,0.3833985915492958,-0.0006542670728824085,-0.0006170779238566793,29740.09375
2022-06-02 13:21:00+00:00,68,23,0.3314730769230769,-0.0006170779238566793,0.0003022937218692956,29714.779296875
2022-06-02 13:23:00+00:00,58,14,0.3967626865671641,0.0003022937218692956,-0.0001604073069704226,29697.349609375
2022-06-02 13:24:00+00:00,6,4,0.13856666666666667,-0.0001604073069704226,0.0007302696301239031,29692.5859375
2022-06-02 13:25:00+00:00,20,6,0.3236608695652174,0.0007302696301239031,-0.00012948850201255357,29714.26953125
2022-06-02 13:26:00+00:00,47,8,0.48379814814814814,-0.00012948850201255357,0.0002599870183979114,29710.421875
2022-06-02 13:28:00+00:00,60,22,0.3703753424657534,0.0002599870183979114,0.0012767712212982119,29719.244140625
2022-06-02 13:30:00+00:00,59,31,0.29642894736842107,0.0012767712212982119,-0.0013122445385341797,29782.1953125
2022-06-02 13:32:00+00:00,51,29,0.3399460317460317,-0.0013122445385341797,-0.0006994343818577109,29792.552734375
2022-06-02 13:34:00+00:00,68,21,0.44561486486486485,-0.0006994343818577109,1.8430629896704076e-05,29771.650390625
2022-06-02 13:36:00+00:00,65,15,0.47571285714285716,1.8430629896704076e-05,-0.00028818080829962067,29778.59375
2022-06-02 13:38:00+00:00,37,13,0.44960750000000005,-0.00028818080829962067,0.00023983712336139718,29764.666015625
2022-06-02 13:39:00+00:00,22,6,0.33009999999999995,0.00023983712336139718,0.0005556589170070403,29771.8046875
2022-06-02 13:40:00+00:00,7,0,0.5683285714285714,0.0005556589170070403,0.0006529792152105696,29788.34765625
2022-06-02 13:41:00+00:00,54,19,0.33883114754098365,0.0006529792152105696,0.002895116762599015,29807.798828125
2022-06-02 13:43:00+00:00,68,23,0.44664133333333333,0.002895116762599015,0.0009342213971865743,29935.98046875
2022-06-02 13:45:00+00:00,63,15,0.49310588235294117,0.0009342213971865743,-0.0010722898279541537,30020.408203125
2022-06-02 13:47:00+00:00,61,21,0.4290055555555556,-0.0010722898279541537,-0.002259179364046404,30112.71484375
2022-06-02 13:49:00+00:00,59,26,0.3593159420289855,-0.002259179364046404,0.00015863418955897046,30030.5625
2022-06-02 13:51:00+00:00,38,14,0.3721755555555556,0.00015863418955897046,0.0002289356735647452,30021.73828125
2022-06-02 13:52:00+00:00,21,9,0.37954166666666667,0.0002289356735647452,-0.00025886769837801804,30028.611328125
2022-06-02 13:53:00+00:00,14,3,0.5652714285714285,-0.00025886769837801804,2.7324770313086333e-06,30020.837890625
2022-06-02 13:54:00+00:00,48,20,0.37323684210526314,2.7324770313086333e-06,-0.0018007143139191495,30020.919921875
2022-06-02 13:56:00+00:00,63,16,0.4604069444444444,-0.0018007143139191495,-0.003409448575482199,29969.828125
2022-06-02 13:58:00+00:00,75,19,0.4523469879518073,-0.003409448575482199,0.0011353832979110745,29845.119140625
2022-06-02 14:02:00+00:00,70,25,0.3928842105263158,0.0011353832979110745,0.0011801073291264341,29916.11328125
2022-06-02 14:04:00+00:00,53,14,0.4282879310344827,0.0011801073291264341,-0.0007206345182695362,29956.78125
2022-06-02 14:05:00+00:00,16,1,0.60404375,-0.0007206345182695362,0.00025060646961372335,29935.193359375
2022-06-02 14:06:00+00:00,22,7,0.3756391304347826,0.00025060646961372335,-0.0010537706791488022,29942.6953125
2022-06-02 14:07:00+00:00,41,14,0.4150844444444444,-0.0010537706791488022,0.00020973626692555314,29911.142578125
2022-06-02 14:09:00+00:00,65,23,0.3650055555555556,0.00020973626692555314,0.00025819720653585954,29926.6640625
2022-06-02 14:11:00+00:00,56,13,0.4532555555555555,0.00025819720653585954,0.0023911437074630726,29932.76953125
2022-06-02 14:13:00+00:00,60,36,0.27914324324324324,0.0023911437074630726,-4.348064584813738e-05,30034.09765625
2022-06-02 14:15:00+00:00,69,13,0.530172972972973,-4.348064584813738e-05,-9.52071486596262e-05,30049.779296875
2022-06-02 14:17:00+00:00,68,18,0.43236,-9.52071486596262e-05,2.554264305265619e-05,30050.849609375
2022-06-02 14:18:00+00:00,7,1,0.4730625,2.554264305265619e-05,-0.0009828791971729922,30051.6171875
2022-06-02 14:19:00+00:00,27,13,0.3423735294117647,-0.0009828791971729922,-0.000325281425357149,30022.080078125
2022-06-02 14:20:00+00:00,40,14,0.33676136363636366,-0.000325281425357149,-0.0008223837806160539,30012.314453125
2022-06-02 14:21:00+00:00,14,6,0.5927533333333332,-0.0008223837806160539,-0.0009554720083826407,29987.6328125
2022-06-02 14:22:00+00:00,50,21,0.3891163636363636,-0.0009554720083826407,-5.93790710959885e-05,29958.98046875
2022-06-02 14:24:00+00:00,65,22,0.43715492957746477,-5.93790710959885e-05,-0.00011909750383798379,29930.380859375
2022-06-02 14:26:00+00:00,60,20,0.3887701492537313,-0.00011909750383798379,-0.00017806561237176943,29859.7109375
2022-06-02 14:28:00+00:00,70,26,0.444246835443038,-0.00017806561237176943,0.0003021953464534821,29862.095703125
2022-06-02 14:30:00+00:00,67,20,0.4318105263157895,0.0003021953464534821,0.000581115587591885,29855.7109375
2022-06-02 14:32:00+00:00,27,5,0.43512500000000004,0.000581115587591885,-2.9019296786669813e-05,29883.1328125
2022-06-02 14:33:00+00:00,43,22,0.25134117647058823,-2.9019296786669813e-05,-0.0002733383356035013,29882.265625
2022-06-02 14:34:00+00:00,3,6,0.05128571428571429,-0.0002733383356035013,0.0003533056503144394,29874.09765625
2022-06-02 14:35:00+00:00,62,30,0.3811973684210526,0.0003533056503144394,0.0011927563217262183,29884.65234375
2022-06-02 14:37:00+00:00,72,50,0.38494146341463414,0.0011927563217262183,0.00013456038124526337,29926.37109375
2022-06-02 14:39:00+00:00,71,23,0.4082,0.00013456038124526337,-6.319465566451132e-05,29919.150390625
2022-06-02 14:41:00+00:00,71,24,0.42453466666666667,-6.319465566451132e-05,2.220328992663667e-06,29915.591796875
2022-06-02 14:43:00+00:00,64,26,0.39519855072463766,2.220328992663667e-06,0.00022727700084712588,29908.359375
2022-06-02 14:45:00+00:00,48,14,0.46473584905660376,0.00022727700084712588,0.0011929168092128517,29921.080078125
2022-06-02 14:46:00+00:00,20,7,0.44315499999999997,0.0011929168092128517,0.0002694493019821387,29956.7734375
2022-06-02 14:48:00+00:00,78,19,0.4540211764705882,0.0002694493019821387,0.00045746870098439807,29951.955078125
2022-06-02 14:50:00+00:00,68,21,0.4364733333333334,0.00045746870098439807,-0.001101628646331565,29993.56640625
2022-06-02 14:52:00+00:00,73,19,0.456312987012987,-0.001101628646331565,-0.0002492343640324579,29949.212890625
2022-06-02 14:54:00+00:00,71,25,0.38013037974683545,-0.0002492343640324579,3.268244173981749e-05,29943.63671875
2022-06-02 14:56:00+00:00,75,29,0.41629382716049385,3.268244173981749e-05,0.0007266551204967442,29941.080078125
2022-06-02 14:58:00+00:00,62,22,0.42713582089552243,0.0007266551204967442,0.00030655386231481785,29983.005859375
2022-06-02 14:59:00+00:00,12,5,0.3537142857142857,0.00030655386231481785,0.00039906212585893996,29992.197265625
2022-06-02 15:00:00+00:00,15,10,0.20002,0.00039906212585893996,0.0006312274473863067,30004.166015625
2022-06-02 15:01:00+00:00,41,10,0.44585652173913043,0.0006312274473863067,0.00042371349137582115,30023.10546875
2022-06-02 15:03:00+00:00,66,17,0.40155633802816904,0.00042371349137582115,-0.000123459049957253,30043.888671875
2022-06-02 15:05:00+00:00,66,18,0.3785846153846154,-0.000123459049957253,-0.00015288924644563107,30085.96875
2022-06-02 15:07:00+00:00,68,26,0.4467826666666666,-0.00015288924644563107,0.00014184476353285014,30079.984375
2022-06-02 15:09:00+00:00,70,31,0.39465696202531647,0.00014184476353285014,0.00016238101407983763,30090.525390625
2022-06-02 15:11:00+00:00,63,18,0.4985797101449275,0.00016238101407983763,0.0012048844846410667,30123.09765625
2022-06-02 15:13:00+00:00,26,14,0.23304333333333332,0.0012048844846410667,0.0003080284727587923,30169.1875
2022-06-02 15:14:00+00:00,44,11,0.5477130434782609,0.0003080284727587923,0.000432879029305111,30178.48046875
2022-06-02 15:16:00+00:00,65,17,0.42309859154929574,0.000432879029305111,-0.0002335219912280584,30193.443359375
2022-06-02 15:18:00+00:00,70,23,0.4277460526315789,-0.0002335219912280584,0.0005226640667579385,30169.447265625
2022-06-02 15:20:00+00:00,76,23,0.45586125,0.0005226640667579385,0.0019327010017784474,30161.044921875
2022-06-02 15:22:00+00:00,59,33,0.3497027027027027,0.0019327010017784474,0.0001418235981933691,30219.693359375
2022-06-02 15:24:00+00:00,71,32,0.40481951219512197,0.0001418235981933691,7.512944028698065e-05,30232.75
2022-06-02 15:26:00+00:00,38,13,0.4707023255813954,7.512944028698065e-05,-0.0001877772487228757,30288.546875
2022-06-02 15:27:00+00:00,26,13,0.19685,-0.0001877772487228757,-0.00043128839993489265,30282.859375
2022-06-02 15:29:00+00:00,64,27,0.39291621621621625,-0.00043128839993489265,0.00025912363946378747,30274.095703125
2022-06-02 15:31:00+00:00,68,17,0.43452972972972975,0.00025912363946378747,-0.0004999386532804628,30278.142578125
2022-06-02 15:33:00+00:00,69,17,0.508882191780822,-0.0004999386532804628,4.6129830016061746e-05,30246.396484375
2022-06-02 15:35:00+00:00,57,21,0.3914569230769231,4.6129830016061746e-05,-0.00021725201970734798,30231.96875
2022-06-02 15:37:00+00:00,67,24,0.414344,-0.00021725201970734798,-5.841230571523859e-05,30227.255859375
2022-06-02 15:39:00+00:00,42,10,0.4337127659574468,-5.841230571523859e-05,0.0004996353217876504,30225.169921875
2022-06-02 15:40:00+00:00,23,7,0.455548,0.0004996353217876504,0.000367951495764407,30240.271484375
2022-06-02 15:41:00+00:00,19,6,0.3281909090909091,0.000367951495764407,0.00020085590051488467,30251.3984375
2022-06-02 15:42:00+00:00,48,21,0.4075818181818182,0.00020085590051488467,-8.780182117595903e-05,30257.474609375
2022-06-02 15:44:00+00:00,76,30,0.43024823529411765,-8.780182117595903e-05,-0.00033203404260695457,30316.861328125
2022-06-02 15:46:00+00:00,62,26,0.39533472222222227,-0.00033203404260695457,-3.0160296174086554e-05,30301.4453125
2022-06-02 15:48:00+00:00,65,28,0.30734415584415586,-3.0160296174086554e-05,-5.0848289970040206e-05,30305.900390625
2022-06-02 15:50:00+00:00,69,24,0.4316086419753086,-5.0848289970040206e-05,0.00015106652385821207,30304.603515625
2022-06-02 15:52:00+00:00,61,27,0.43698714285714285,0.00015106652385821207,-3.6085527081008983e-05,30309.935546875
2022-06-02 15:53:00+00:00,7,4,0.38712857142857143,-3.6085527081008983e-05,0.00011077367777700964,30308.841796875
2022-06-02 15:54:00+00:00,40,16,0.3705652173913043,0.00011077367777700964,1.3144460325076324e-05,30312.19921875
2022-06-02 15:55:00+00:00,32,9,0.43022727272727274,1.3144460325076324e-05,-0.00021329678487336245,30312.59765625
2022-06-02 15:57:00+00:00,63,23,0.3705855072463768,-0.00021329678487336245,-0.0006273466562739527,30284.373046875
2022-06-02 15:59:00+00:00,66,22,0.37291081081081084,-0.0006273466562739527,-0.00017041627713909602,30220.615234375
2022-06-02 16:01:00+00:00,66,25,0.3612168831168831,-0.00017041627713909602,-8.190028307630826e-05,30217.259765625
2022-06-02 16:03:00+00:00,76,27,0.45495243902439025,-8.190028307630826e-05,0.000757415579587084,30212.431640625
2022-06-02 16:05:00+00:00,67,23,0.4857121621621622,0.000757415579587084,0.0010046808008090657,30229.421875
2022-06-02 16:07:00+00:00,43,14,0.33484400000000003,0.0010046808008090657,-0.00039634444055125506,30261.912109375
2022-06-02 16:08:00+00:00,27,8,0.32501612903225807,-0.00039634444055125506,-0.00012674210673657704,30249.91796875
2022-06-02 16:10:00+00:00,62,26,0.29653625,-0.00012674210673657704,0.0001389619465108627,30246.447265625
2022-06-02 16:12:00+00:00,66,20,0.38399210526315786,0.0001389619465108627,0.00019306505168725785,30250.79296875
2022-06-02 16:14:00+00:00,78,23,0.37950229885057474,0.00019306505168725785,0.0012454650090922836,30253.90234375
2022-06-02 16:16:00+00:00,58,36,0.3171301369863014,0.0012454650090922836,0.0002593567372985994,30306.890625
2022-06-02 16:18:00+00:00,75,21,0.4835077922077922,0.0002593567372985994,-9.346189622216894e-05,30318.73046875
2022-06-02 16:20:00+00:00,39,13,0.37829772727272726,-9.346189622216894e-05,-0.0006928542796063031,30340.412109375
2022-06-02 16:21:00+00:00,35,16,0.44933684210526315,-0.0006928542796063031,-0.0007572376588620422,30319.390625
2022-06-02 16:22:00+00:00,8,4,0.30593,-0.0007572376588620422,-0.00022189597539878925,30296.431640625
2022-06-02 16:23:00+00:00,52,24,0.4625734375,-0.00022189597539878925,-0.0007407445146629943,30289.708984375
2022-06-02 16:25:00+00:00,66,21,0.36575526315789475,-0.0007407445146629943,-0.0005390339960715806,30262.763671875
2022-06-02 16:27:00+00:00,66,21,0.4658878378378379,-0.0005390339960715806,0.0004534473343289491,30235.29296875
2022-06-02 16:29:00+00:00,65,24,0.43569444444444444,0.0004534473343289491,0.0005836865898312116,30224.966796875
2022-06-02 16:31:00+00:00,63,23,0.33806142857142857,0.0005836865898312116,3.145347069355431e-05,30243.7578125
2022-06-02 16:33:00+00:00,55,19,0.3418016129032258,3.145347069355431e-05,0.00019071699709538592,30241.552734375
2022-06-02 16:34:00+00:00,11,9,0.2507615384615385,0.00019071699709538592,0.0002752051640937392,30247.3203125
2022-06-02 16:35:00+00:00,28,13,0.323196875,0.0002752051640937392,-8.947194125064062e-05,30255.64453125
2022-06-02 16:36:00+00:00,37,17,0.27187619047619044,-8.947194125064062e-05,-0.0003132582942121376,30252.9375
2022-06-02 16:38:00+00:00,70,27,0.395455,-0.0003132582942121376,-0.00011732169991074404,30248.349609375
2022-06-02 16:40:00+00:00,79,4,0.47046625000000003,-0.00011732169991074404,0.0005123214106317331,30245.14453125
2022-06-02 16:42:00+00:00,56,28,0.28743676470588236,0.0005123214106317331,-7.946317181661833e-05,30266.130859375
2022-06-02 16:44:00+00:00,63,19,0.4162728571428571,-7.946317181661833e-05,0.00016143638149368478,30303.494140625
2022-06-02 16:46:00+00:00,61,19,0.39262753623188407,0.00016143638149368478,-0.00010462019003354417,30299.33203125
2022-06-02 16:47:00+00:00,5,1,0.45692000000000005,-0.00010462019003354417,-0.0002598694463865625,30296.162109375
2022-06-02 16:48:00+00:00,28,10,0.35890967741935487,-0.0002598694463865625,-0.0008163736964137414,30288.2890625
2022-06-02 16:49:00+00:00,39,10,0.4151589743589743,-0.0008163736964137414,-0.0003651513680850149,30263.5625
2022-06-02 16:50:00+00:00,11,3,0.45012307692307696,-0.0003651513680850149,-0.00014267926875388692,30252.51171875
2022-06-02 16:51:00+00:00,49,20,0.45772142857142856,-0.00014267926875388692,0.00019571542808760611,30248.1953125
2022-06-02 16:53:00+00:00,59,19,0.35858840579710144,0.00019571542808760611,0.0012222966275654557,30233.556640625
2022-06-02 16:55:00+00:00,63,16,0.39874861111111115,0.0012222966275654557,-0.00026325430953177964,30285.486328125
2022-06-02 16:57:00+00:00,64,23,0.38285479452054794,-0.00026325430953177964,-2.9945821941490536e-05,30277.025390625
2022-06-02 16:59:00+00:00,71,30,0.3157604938271605,-2.9945821941490536e-05,0.00044797149920117185,30262.080078125
2022-06-02 17:01:00+00:00,28,11,0.3449466666666667,0.00044797149920117185,9.94903089535093e-05,30271.478515625
2022-06-02 17:02:00+00:00,36,22,0.2822727272727273,9.94903089535093e-05,0.0011818005044128554,30274.490234375
2022-06-02 17:04:00+00:00,54,22,0.29372786885245905,0.0011818005044128554,0.00010944734117357413,30319.294921875
2022-06-02 17:06:00+00:00,66,21,0.37115,0.00010944734117357413,-6.247758938537906e-06,30322.55078125
2022-06-02 17:08:00+00:00,66,18,0.4448438356164383,-6.247758938537906e-06,-0.000702403393283535,30323.18359375
2022-06-02 17:10:00+00:00,58,24,0.44107575757575757,-0.000702403393283535,-9.92734152949204e-06,30298.708984375
2022-06-02 17:12:00+00:00,63,16,0.44085797101449276,-9.92734152949204e-06,-0.0005039605376903067,30297.966796875
2022-06-02 17:14:00+00:00,36,8,0.5372435897435898,-0.0005039605376903067,-0.00031783656875905564,30264.423828125
2022-06-02 17:15:00+00:00,23,5,0.423868,-0.00031783656875905564,0.00042264722932694454,30254.8046875
2022-06-02 17:16:00+00:00,11,5,0.29783333333333334,0.00042264722932694454,-0.00039368892328695004,30267.591796875
2022-06-02 17:17:00+00:00,51,15,0.3808293103448276,-0.00039368892328695004,-0.0002593166963091864,30255.67578125
2022-06-02 17:19:00+00:00,63,18,0.3961095890410959,-0.0002593166963091864,-5.283336350692114e-05,30247.44921875
2022-06-02 17:21:00+00:00,55,14,0.4119209677419355,-5.283336350692114e-05,3.967483436251307e-05,30237.935546875
2022-06-02 17:23:00+00:00,66,18,0.4278743243243243,3.967483436251307e-05,0.00035425112004539017,30227.380859375
2022-06-02 17:25:00+00:00,64,24,0.3385135135135135,0.00035425112004539017,0.00011864179748588555,30240.6328125
2022-06-02 17:27:00+00:00,52,19,0.378944262295082,0.00011864179748588555,8.859947541628443e-05,30244.958984375
2022-06-02 17:28:00+00:00,13,2,0.5141230769230769,8.859947541628443e-05,0.00039179267662281525,30247.638671875
2022-06-02 17:30:00+00:00,51,22,0.33360666666666666,0.00039179267662281525,-0.00021706967180823433,30246.466796875
2022-06-02 17:32:00+00:00,83,11,0.4166786516853933,-0.00021706967180823433,0.00020974059345402196,30234.662109375
2022-06-02 17:34:00+00:00,58,20,0.33362153846153847,0.00020974059345402196,0.00019424260526856862,30242.724609375
2022-06-02 17:36:00+00:00,48,20,0.2871120689655172,0.00019424260526856862,-8.997285453149484e-05,30251.556640625
2022-06-02 17:38:00+00:00,54,22,0.373044262295082,-8.997285453149484e-05,-0.0004175553730449977,30258.140625
2022-06-02 17:40:00+00:00,56,22,0.3625540983606557,-0.0004175553730449977,-0.0007401752453993771,30246.263671875
2022-06-02 17:42:00+00:00,30,13,0.37639117647058823,-0.0007401752453993771,-0.0010312882024402503,30228.046875
2022-06-02 17:43:00+00:00,25,13,0.26051176470588233,-0.0010312882024402503,0.000604190320921516,30196.873046875
2022-06-02 17:45:00+00:00,60,23,0.3572605633802817,0.000604190320921516,-0.000173496315190258,30207.791015625
2022-06-02 17:47:00+00:00,67,29,0.3874853333333333,-0.000173496315190258,-0.00012815039621927315,30220.9921875
2022-06-02 17:49:00+00:00,63,30,0.359388,-0.00012815039621927315,0.00026928860427632983,30218.794921875
2022-06-02 17:51:00+00:00,67,19,0.42358399999999996,0.00026928860427632983,-0.00018042671790885478,30223.744140625
2022-06-02 17:53:00+00:00,77,21,0.4507807228915663,-0.00018042671790885478,-4.0134163143190626e-05,30228.859375
2022-06-02 17:55:00+00:00,39,13,0.36078260869565215,-4.0134163143190626e-05,-0.0005282281490602836,30219.689453125
2022-06-02 17:56:00+00:00,25,12,0.27373666666666663,-0.0005282281490602836,-0.0001427803946998374,30203.7265625
2022-06-02 17:57:00+00:00,15,8,0.2894238095238095,-0.0001427803946998374,-0.00024854321211220665,30199.4140625
2022-06-02 17:58:00+00:00,44,21,0.3564629629629629,-0.00024854321211220665,-0.00024173744079547532,30191.908203125
2022-06-02 18:00:00+00:00,54,20,0.3404375,-0.00024173744079547532,-6.171858705061872e-05,30185.90625
2022-06-02 18:02:00+00:00,65,24,0.3146173333333333,-6.171858705061872e-05,-7.357309448108307e-05,30188.08984375
2022-06-02 18:04:00+00:00,59,30,0.3265450704225352,-7.357309448108307e-05,6.036052507063516e-05,30181.41015625
2022-06-02 18:06:00+00:00,63,28,0.37379264705882354,6.036052507063516e-05,0.00013567667659764027,30191.513671875
2022-06-02 18:08:00+00:00,48,19,0.3749948275862069,0.00013567667659764027,-4.317280847265792e-05,30220.12109375
2022-06-02 18:09:00+00:00,12,3,0.5098692307692307,-4.317280847265792e-05,0.00023952894622647491,30218.81640625
2022-06-02 18:10:00+00:00,17,9,0.31435714285714284,0.00023952894622647491,-9.49873802480461e-05,30226.0546875
2022-06-02 18:11:00+00:00,51,13,0.4200351851851852,-9.49873802480461e-05,-0.0002578725597816023,30223.18359375
2022-06-02 18:13:00+00:00,56,17,0.3300676923076923,-0.0002578725597816023,0.0003325629539863151,30220.01171875
2022-06-02 18:15:00+00:00,69,19,0.46271282051282053,0.0003325629539863151,0.00037315530664483454,30232.2421875
2022-06-02 18:17:00+00:00,63,16,0.4903238805970149,0.00037315530664483454,0.0009845462563820018,30269.51171875
2022-06-02 18:19:00+00:00,70,26,0.4053765432098766,0.0009845462563820018,6.57566674511223e-06,30300.330078125
2022-06-02 18:21:00+00:00,56,17,0.4311206349206349,6.57566674511223e-06,-0.00015484948687893851,30296.556640625
2022-06-02 18:22:00+00:00,6,1,0.5137833333333334,-0.00015484948687893851,-2.811192026019871e-05,30291.865234375
2022-06-02 18:23:00+00:00,30,4,0.5269322580645162,-2.811192026019871e-05,0.00014514154008260505,30291.013671875
2022-06-02 18:24:00+00:00,37,8,0.47994634146341464,0.00014514154008260505,-0.00016865178499481104,30295.41015625
2022-06-02 18:25:00+00:00,1,1,-0.09809999999999999,-0.00016865178499481104,-0.00021826551584103182,30290.30078125
2022-06-02 18:26:00+00:00,60,26,0.43555774647887324,-0.00021826551584103182,-0.00038408618806329287,30283.689453125
